AVERAGEPRICE,TOTAL VOLUME,4046,4225,4770,TOTAL BAGS,TYPE,REGION
1.99,618279.77,1.4985093236998517,70.51055382258423,0.2580773425596636,27.73285951115625,1,28.0
1.18,38247669.33,33.92461215884497,29.281388372638915,2.110212789794583,34.68378667872153,1,51.0
0.82,854629.64,61.468105646324176,20.289667229421156,0.4174252603736046,17.824801863881063,1,18.0
1.03,445350.61,24.856326120222448,9.921809695062503,9.114068576216837,56.107795608498215,1,13.0
2.32,3748.67,8.469937337775796,0.688244097239821,0.0,90.84181856498438,0,24.0
2.65,28406.0,13.02900795606562,69.01605294656059,0.34098429909174116,17.61395479828205,0,28.0
1.62,4147.44,33.28655749088595,57.870397160658136,0.0913816715853635,8.751663676870553,0,47.0
1.01,508207.79,0.49326477266316604,89.9011268599405,0.07431999418977817,9.531288373206559,1,30.0
1.07,2690267.94,20.996678866120675,50.241451042976784,2.929017917821226,25.832852173081317,1,25.0
1.04,143992.91,48.58879510109213,22.535283160816736,11.135742725110562,17.740179012980565,1,10.0
1.56,203220.34,23.863137912277878,38.077310568420465,3.670823501230241,34.38872801807142,1,7.0
1.05,8908.04,0.0,45.79896363285301,0.0,54.20103636714698,0,3.0
1.8,12928.53,6.886320409203521,73.21551638121271,0.025679640299399852,19.872483569284363,0,36.0
2.55,10273.69,3.071145810317422,51.84135398284355,3.552667055361803,41.534833151477216,0,37.0
1.15,203298.37,15.878449984621126,24.828320069659192,20.500705440973285,38.7925245047464,1,7.0
1.94,2229.52,2.84635257813341,21.453496716782087,0.0,75.7001507050845,0,0.0
1.55,16352.08,18.417473495726536,78.28796091995636,0.0,3.2945655843171022,0,41.0
1.68,264208.2,4.039223612287582,11.145766861134513,0.03762563009020916,84.77738389648769,0,29.0
1.84,75462.11,10.317787297492742,29.174482399180196,0.12762696404858012,60.38010333927848,0,28.0
0.83,7523061.26,45.145464759913445,19.945942989702573,0.3691316478792039,34.53946060250478,1,45.0
1.52,76112.99,13.60741445054254,30.039274504916964,0.0041648606893514495,56.349146183851126,0,22.0
1.59,3377.88,4.433846080973866,36.37873459092685,0.0,59.18741932809928,0,19.0
1.4,335782.87,62.793935855036324,8.32990676385606,0.21355169190137666,28.662605689206238,1,50.0
1.5,8350.41,10.003341153308641,68.66177828394055,0.0,21.33488056275081,0,13.0
1.82,138506.44,18.24921642632646,42.00297834526683,0.0,39.747805228406705,0,6.0
1.03,222882.86,33.27205600287075,38.99377906403391,5.277346135992691,22.45681879710266,1,38.0
0.82,225664.23,50.4589539955003,5.491450727481267,0.05455893475009309,43.99503634226833,1,26.0
1.57,214929.13,37.047379291955444,44.94333085515211,0.06300681531628588,17.94628303757615,0,52.0
1.31,18329.37,41.49395205618088,5.510554918145032,0.0,52.9954930256741,0,11.0
1.16,2242221.26,21.93990391474569,44.59678836512326,1.6272029282248444,31.836104791906223,1,25.0
1.39,33955.6,29.764928318156652,0.04164261565102664,0.0,70.19342906619232,0,18.0
1.3,455469.67,18.95000604540803,28.968091333062855,3.0986366227195767,48.983265998809536,1,12.0
1.14,87228.1,2.7803081805060526,60.63602210755479,1.527260137501562,35.056409574437595,1,34.0
1.26,204812.28,67.95937724046624,10.356029433391395,0.01822644618769929,21.66636687995466,1,31.0
1.48,13363.66,39.936963376799476,32.0744466710467,0.0,27.988589952153824,0,53.0
0.9,588656.86,57.1386749829094,18.704535270344085,0.32394084390692396,23.832848902839597,1,1.0
1.15,85044.45,72.84394219728625,9.432867165347062,9.918319184849805,7.80487145251689,1,3.0
1.73,81645.24,1.2754938316061049,19.946000526178867,0.06524568976709481,78.71325995244793,0,46.0
1.53,1783.16,22.164584221270108,0.0,0.0,77.8354157787299,0,27.0
1.8,7059.51,18.26302392092369,67.83686119858177,0.0,13.900114880494538,0,13.0
1.74,4636.33,11.788634544995718,82.53812821779294,0.0,5.673237237211328,0,26.0
1.51,1043428.53,14.662690888852733,34.0321555133249,1.1673564264147542,50.137797171407605,0,51.0
1.27,13809.65,2.492894461481645,91.92028762495792,0.0,5.586817913560445,0,9.0
1.43,21137.13,1.0971215108200592,1.0483447847460843,0.11061104322109955,97.74392266121275,0,16.0
1.4,116253.44,2.811073805643945,47.90657377536527,0.09423377063078735,49.188118648359996,1,5.0
1.18,7932.55,4.280842856332453,48.207070866241,0.0,47.512086277426555,0,39.0
1.55,9413.05,15.71924084117263,18.420490701738544,0.0,65.86026845708884,0,21.0
1.45,89574.32,9.814766107071758,65.23426580296675,0.0,24.950968089961496,0,15.0
1.53,36545.5,0.8802178106743648,26.835615876099656,0.07144518476967068,72.21272112845631,0,43.0
2.32,936.69,11.045276452188023,72.58538043536281,0.0,16.369343112449155,0,27.0
2.17,1298.02,5.111631561917381,49.94838292168072,0.0,44.93998551640191,0,14.0
1.8,757909.72,8.255222007180487,63.601151598900195,0.9731858301012422,27.170440563818076,1,2.0
0.78,144931.3,11.491837856970855,40.96515383495491,0.04696018044411387,47.49604812763013,1,47.0
1.66,1497.39,54.021998277001984,37.96405745998037,0.0,8.01394426301765,0,14.0
1.64,2329.01,14.003804191480498,30.451135890356845,0.0,55.54505991816265,0,47.0
1.47,4455.27,15.316467913280226,4.314890006666262,0.2284934470862596,80.14014863296724,0,20.0
1.8,3181.84,0.16122746586880546,2.5714680813617274,0.0,97.26730445276945,0,49.0
1.54,1000.86,0.7763323541754091,72.37076114541495,0.258777451391803,26.594129049017845,0,3.0
1.02,159846.2,57.4041860238154,15.977915020813757,8.481434028459857,18.136464926910993,1,10.0
1.67,2706838.44,4.687025946033189,66.40578667118382,0.5175550854080526,28.389632297374938,1,29.0
1.12,3382974.98,44.93723598275031,12.93491978471564,2.5921867740210125,39.535657458513036,1,22.0
1.14,8970.72,1.3945368933597304,52.755297233666866,0.0,45.85016587297341,0,39.0
1.63,4026.22,30.92677498994094,15.920143459622176,0.0,53.15308155043689,0,48.0
1.57,4270.28,1.0331875193195763,10.555279747463867,0.0,88.41153273321657,0,0.0
1.5,749554.87,25.992029109223186,54.84404630711024,7.345159401072266,11.818765182594305,1,42.0
2.67,9398.69,0.3255772878986327,41.61505486402892,1.391896104669906,56.66747174340253,0,7.0
1.71,790926.03,16.621938716569993,34.42717392927376,0.6200643061399812,48.330823048016256,0,51.0
1.69,187822.6,24.470026503732775,36.69014804395211,2.888086950132731,35.95173850218238,1,7.0
1.3,95140.94,2.4354394648612887,39.53118394667952,0.2291337462085197,57.804242842250666,1,23.0
2.11,2895.23,61.15887166131879,1.4340829571398472,0.0,37.40704538154136,0,31.0
1.31,21561.29,14.864370360029477,35.92795236277607,0.5173623656098498,48.6903149115846,0,53.0
1.24,3197341.66,17.623961713243997,41.08738757684094,6.116025773736047,35.172624936179005,1,15.0
0.98,496190.99,65.13959876619283,12.319351062783305,0.3480736318892046,22.19297653913466,1,1.0
1.73,493703.62,25.17866690951142,36.23626458319264,0.19564977060528743,38.38941873669065,1,43.0
2.21,9005.08,4.670030693786174,71.76371559164383,6.499220440018301,17.067033274551697,0,7.0
1.66,11538.97,28.468052174500848,47.099697806649985,0.0,24.43225001884917,0,53.0
1.13,424708.39,25.094601969129926,52.05801090955609,3.1606698421945465,19.686717279119446,1,40.0
1.41,14057.45,57.96847934725003,33.61512934422673,4.691889354043584,3.724501954479653,0,2.0
1.99,72393.25,1.9567570180921563,23.41567756662396,0.1641175109557866,74.46344790432809,0,46.0
1.23,46949.06,41.32195617974034,18.26079158986357,0.09676445066205798,40.32048777973404,0,12.0
1.76,16889.91,13.065256120370092,64.27364029766885,2.1732501830974824,20.48785339886358,0,2.0
0.86,2664926.82,44.97797729395061,32.34006665894113,0.6822221106994601,21.99973393640881,1,35.0
1.38,66049.13,58.15324138258898,9.885398944694654,0.0,31.961359672716355,0,45.0
1.14,15852.37,2.8152257359625086,6.575862158150485,0.0,90.608912105887,0,10.0
1.35,96233.08,1.421351161159967,41.09068316217251,0.08911696476928724,57.39884871189823,1,5.0
1.19,2929351.67,22.71226690921681,41.478685964666035,1.4116372719428392,34.39740985417432,1,25.0
1.08,423595.21,40.92856951805474,44.412109853650136,2.1830204359487446,12.476300192346368,1,40.0
2.28,46314.26,9.123799019999455,43.78942900091678,4.178885725476344,42.907886253607415,0,28.0
0.77,7438252.93,34.0233833645665,29.48626647467338,2.3590497883217316,34.1313003724384,1,52.0
2.65,12011.77,3.2001112242408905,39.046701693422364,1.1068310498785772,56.64635603245816,0,37.0
1.81,12851.13,0.7214929737696218,35.47929248245096,0.8850583567359447,62.91415618704348,0,44.0
0.88,3212261.75,42.606114212205775,23.526833390834355,2.3506686527024145,31.516383744257453,1,22.0
1.51,56578.63,3.115593290258177,28.480223009995115,0.01889405947086382,68.38528964027584,0,43.0
1.23,6214.43,6.781152897369509,0.10829633610805818,0.0,93.11055076652242,0,24.0
2.15,8914.06,41.3351491912776,35.494151935257335,0.0,23.170698873465064,0,33.0
2.37,12770.99,15.080036864800613,71.56868809700737,0.0,13.351275038192027,0,41.0
1.55,13441.92,2.6599622672951484,58.60115221635004,0.0,38.738885516354806,0,13.0
0.98,3234338.23,53.724585260830935,18.962578320078787,0.3740870354180614,26.938749383672224,1,46.0
1.15,173335.16,42.526294145977076,19.746288058348924,3.5098880111801902,34.21752978449381,1,10.0
1.18,10574.95,6.370148322214289,29.067182350743977,0.0,64.56266932704173,0,10.0
2.33,28189.28,11.106385122287623,28.751567971938268,0.017879137033652508,60.124167768740456,0,36.0
1.03,223221.9,5.207343007115341,43.24057809739995,0.8709226110878906,50.681156284396835,1,19.0
1.72,2017.17,3.88068432506928,32.03349246716935,0.0,64.08582320776136,0,3.0
1.6,3198.3,49.9806147015602,1.121845980677235,0.0,48.897539317762565,0,50.0
1.15,316859.74,38.3354003888282,16.94986557774743,4.150663003131922,40.56407103029246,1,13.0
1.54,26530.99,1.4399764200280503,32.63036923989643,0.004937622003551318,65.92471671807195,0,43.0
1.9,3180.29,6.229935005927132,35.1873571278091,31.219479984529713,27.36322788173406,0,7.0
1.2,4873.1,1.0664669307011962,1.1198210584638113,0.0,97.81371201083499,0,49.0
2.24,1140.95,9.337832507997721,19.46448135325825,0.7660283097418817,70.43165782900215,0,16.0
1.45,32252.93,31.878499100701855,15.696341386658514,0.0322451324577333,52.3929143801819,0,12.0
1.08,879308.05,3.881963778223115,67.3678240521055,17.20460082220332,11.545611347468046,1,8.0
0.98,325085.14,45.54293992029287,36.02184030928021,1.3123300560585451,17.122889714368362,1,21.0
1.1,446864.94,14.356783058433717,12.10832293086139,0.060002469650002076,73.4748915410549,0,52.0
2.06,17621.85,56.49997020744133,39.332249451675054,0.0,4.16778034088362,0,42.0
1.84,2228.14,10.816196468803577,9.370596102578833,0.0,79.81320742861759,0,0.0
1.07,311438.51,22.326432912872594,43.57099255323306,5.782438401724951,28.320136132169395,1,37.0
1.18,344490.91,45.54153547912193,19.470650183483794,3.7565142139744703,31.231300123419807,1,44.0
1.2,262575.33,48.0092969891726,20.438226241589412,0.056791321560940244,31.495685447677047,1,50.0
2.61,4143.89,36.96333638199856,52.16644264205854,0.06419089309803108,10.806030082844863,0,40.0
1.57,2544.92,0.6841079483834462,4.029989154865379,0.0,95.28590289675117,0,5.0
1.78,12161.37,2.6781522147586987,40.397504557463506,0.0,56.92434322777778,0,9.0
0.92,201392.27,1.7939417436428917,76.02090189459607,0.5976048633842799,21.58755149837678,1,9.0
1.4,26964.27,0.03819869775818148,2.2784596059897044,0.0,97.68334169625211,0,30.0
1.0,173238.2,2.6496754180082682,58.36880664887998,10.65288140837298,28.328636524738766,1,19.0
1.66,1973.39,37.96056532160394,3.112917365548624,0.0,58.92651731284742,0,34.0
1.3,148389.14,14.993462459584302,39.39500559137953,8.1567222506984,37.45480969833776,1,19.0
1.43,624300.31,14.71053570356228,35.610201763314834,1.8653746944319154,47.81388783869096,0,51.0
1.12,9505.74,5.236730649060463,55.75462825619047,3.9833826719434784,35.025258422805585,0,38.0
1.26,5670.99,8.069843184347002,0.8933184505703589,0.0,91.03683836508264,0,31.0
1.16,1109914.22,45.96993090150697,17.601221470970973,0.1682958886678648,36.260551738854204,1,18.0
0.89,174892.99,1.4670742377953514,66.09255751188199,5.486623563357227,26.953744686965443,1,9.0
1.06,41567.62,2.3736263947755485,72.2810447170177,0.5350799492489586,24.810248938957773,1,0.0
1.85,7464.59,3.703887286508703,3.4953024881473733,0.2864189459836374,92.51439127936027,0,16.0
1.81,3409.93,38.76589842020218,60.64757927582092,0.0,0.5865223039769145,0,48.0
0.78,569349.05,27.684921929701993,36.09333852405655,3.584144032557883,32.637595513683564,1,41.0
1.43,12837.29,4.1419957015849915,20.22693263141987,0.46777785654137277,75.16329381045375,0,38.0
1.12,6718011.83,53.306692078272214,31.561466601347142,3.783671068647106,11.34817025173354,1,6.0
1.49,3743.27,4.92884563496622,0.0,0.0,95.07115436503378,0,27.0
1.17,61419.11,72.00907014119873,10.729185102161201,11.869660761935496,5.3920839947045796,1,3.0
0.88,926124.93,60.36428584208395,28.156172191585423,0.4874256003453011,10.992116365985309,1,18.0
1.66,12668.99,7.375489285254784,64.81440114799996,0.0,27.81010956674526,0,36.0
1.96,4177.83,2.1171277912217588,57.43340442287024,0.23265666625975687,40.21681111964824,0,17.0
1.47,117193.02,2.775353003105475,52.705792546347894,0.0,44.51885445054663,0,15.0
1.33,4064.64,3.0044481184065503,84.66776885529839,0.0,12.327783026295073,0,14.0
1.98,36015.84,0.13271938125002777,96.69092821380816,0.0,3.1763524049418264,0,8.0
1.04,201923.72,49.30215231771681,18.4236750392673,5.374717739946551,26.899454903069337,1,10.0
1.95,964.25,7.936738397718434,87.30930775213896,0.0,4.753953850142598,0,19.0
1.33,139949.09,3.7374948275833737,48.44918248485932,0.0011361274303391326,47.812186560126975,0,15.0
1.34,4729.39,0.0,31.616128084171528,0.0,68.38387191582846,0,3.0
1.95,6566.58,1.7930185880625833,14.463084284361113,0.0,83.74389712757629,0,50.0
1.73,53663.33,4.543102338226122,31.93543896735443,0.054543763870039376,63.4669149305494,0,35.0
1.57,3724.2,1.1194350464529295,1.1715267708501156,0.0,97.70903818269696,0,50.0
1.47,695848.77,8.735428245421776,63.37386642215377,0.7652223054155862,27.12548302700887,1,2.0
1.48,205858.6,15.880463580341067,54.851495152497876,0.03600529683967539,29.23203597032138,1,16.0
1.6,3838.3,6.0766485162702235,0.0,0.0,93.92335148372976,0,27.0
1.44,34897.73,7.530174598748973,60.62414374803174,0.0,31.845681653219277,0,36.0
1.13,240632.37,40.00825408485151,29.83409921117429,2.4797037904750723,27.677942913499127,1,38.0
0.99,827345.76,56.440811396676516,24.519416162838617,0.4919527236109846,18.547819716873875,1,18.0
1.44,19660.58,11.939983459287568,35.917302541430615,0.06490144237860733,52.07781255690319,0,12.0
1.61,7858.07,0.10575115772702458,1.0724007294411986,0.0,98.82184811283177,0,30.0
1.54,1844.79,43.60171076382678,0.0,0.0,56.39828923617323,0,24.0
1.58,80790.46,4.455030952912014,74.32159688161201,0.0,21.223372165475972,0,15.0
1.64,4524974.68,44.09459192819175,28.578728091358073,3.651249823126083,23.675430157324108,1,6.0
1.51,284715.12,22.70995302251598,17.009672686157305,11.811803321158356,48.46857097016836,1,13.0
1.4,40391.55,1.9554585055537606,61.28871013863048,0.06904909566481107,36.68678226015095,1,49.0
1.18,618377.56,16.661324191647573,28.519396790530365,0.05158984100263922,54.76768917681941,1,43.0
1.99,590535.06,23.914077176044383,61.445838626414485,1.3187311859180721,13.32135301162305,1,42.0
1.5,220970.07,21.822294756932465,35.41867004884417,3.4480778324412897,39.31095736178207,1,7.0
1.59,192800.93,10.977867171076404,47.37396754258395,0.004024876850957099,41.64414040948869,0,6.0
1.83,3436.93,2.0922742098326124,4.012883590879069,0.0,93.89484219928832,0,5.0
1.03,651616.91,0.9265029662904236,76.92870800421676,3.8753368140799167,18.269452215412883,1,4.0
1.56,1751.57,4.861923874010174,0.14272909446953305,0.0,94.99534703152031,0,24.0
1.54,2478.78,12.10272795488103,1.4301390200017752,0.0,86.46713302511718,0,27.0
1.55,8707.92,5.165871987799612,79.87797315547226,0.0,14.956154856728126,0,13.0
1.75,22339.0,0.08160615963113838,5.148260889028157,0.0,94.77013295134071,0,4.0
1.39,5767.66,13.004233952764205,49.93134130652639,0.0,37.064424740709406,0,26.0
1.96,8741.54,0.18223333646016604,1.8219901756441084,0.0,97.99577648789571,0,30.0
1.73,5957.21,11.370591266717138,31.773262987203744,0.1322766865697197,56.723869059509404,0,32.0
0.64,1151157.44,76.61842328013795,15.985928909949973,0.4792567730787546,6.916391036833329,1,33.0
1.12,10673.47,23.949474725651545,7.82810088940148,0.0,68.22242438494698,0,48.0
2.33,25486.1,5.132994063430655,88.49313939755396,0.0,6.373866539015386,0,42.0
0.84,616589.93,21.069585096856834,32.81336592701084,4.183931450194135,41.93311752593819,1,13.0
0.93,150910.0,25.330766682128424,39.24309190908489,0.06691405473461004,35.35922735405209,1,39.0
0.91,24438.67,5.559181412081754,23.660575636890226,0.0,70.78024295102803,0,1.0
2.12,2614.15,0.0,5.263661228315131,0.0,94.73633877168487,0,49.0
1.44,57064.62,23.63171786651694,20.20195700943947,0.6696443435529755,55.49668078049061,0,46.0
1.3,112284.57,57.86135174227412,35.634896228395405,0.0,6.503752029330477,0,6.0
1.42,22480.07,14.231939669227009,30.7682315935849,0.0336297885193418,54.966198948668755,0,12.0
1.65,1974.52,2.075947572068148,64.22978749265644,0.0,33.694264935275406,0,23.0
1.95,8671.15,33.30192650340497,38.51415325533522,0.0,28.18392024125981,0,21.0
1.11,5370.5,8.004841262452285,32.07671538962853,0.0,59.918443347919194,0,19.0
0.98,195780.23,58.00921778465579,11.107995940141656,0.17111022905632503,30.71167604614623,1,27.0
1.67,3408.2,1.0328032392465234,4.006807112258671,0.0,94.96038964849481,0,16.0
1.25,460990.81,46.64871952653459,10.864717671920618,0.032089576796552624,42.454473224748234,1,1.0
0.79,5693942.07,44.12921995182856,35.55115515953958,6.347510135451728,13.97211475318013,1,45.0
1.5,13731.02,4.0128846946548755,33.37159220509474,0.0,62.61552310025038,0,13.0
1.25,127222.31,9.621810828619603,23.353804847593164,0.0,67.02438432378723,0,22.0
1.18,71004.42,55.09026057814429,3.3069208930936975,6.690583487619503,34.91223504114251,1,3.0
1.04,117010.57,10.023889294787642,27.298593622781258,0.0,62.6775170824311,0,22.0
1.61,9940.47,6.997657052433135,34.50943466455812,0.0,58.49290828300876,0,10.0
1.92,8005.96,0.046465383289449366,8.431968183703141,0.0,91.52156643300742,0,30.0
1.38,64262.13,25.88803078889542,65.11752722793346,0.009788035348345908,8.984653947822768,0,32.0
1.6,152399.77,1.6590969920755132,24.784230317407964,0.5654601709700743,72.99121251954645,0,25.0
1.81,41398.38,18.766628066122397,35.14598880439283,1.0165615176246028,45.07082161186018,0,46.0
1.05,237773.53,3.340674632706172,63.083047974263586,2.9654604530622057,30.610816939968043,1,9.0
1.65,1746824.6,3.2524507612269717,52.68496047055897,0.2080586682830091,43.85453009993104,1,28.0
1.31,160672.02,10.910455971114324,47.077512313593864,2.0244283976762105,39.9876033176156,1,19.0
1.4,266851.77,18.65249010714825,50.906774948504186,1.3823254760498684,29.058409468297697,1,16.0
1.45,323324.31,38.16316502770856,22.570860817734367,0.07739288146938286,39.1885812730877,1,50.0
1.39,13598.83,3.5156700980893207,22.00218695284815,0.0,74.48214294906253,0,13.0
1.85,3162.45,25.286407690240164,74.71359230975985,0.0,0.0,0,47.0
1.25,183741.31,0.7756121908568084,47.951073169120214,0.025171258439378712,51.2481433815836,1,5.0
1.98,21056.26,0.391285062019561,8.418209121657883,0.0,91.19050581632257,0,4.0
1.9,5505.07,4.772328053957534,26.52336845853005,0.0,68.70430348751242,0,31.0
1.06,496236.63,2.895773736009774,78.26437157611682,0.16511880632431344,18.674735881549093,1,32.0
1.86,588.87,0.0,11.489802503099156,0.0,88.51019749690084,0,49.0
1.04,5474121.64,35.928224642081574,21.932720881226164,1.893604432217184,40.245450044475085,1,52.0
2.22,6017.53,33.96775753506838,44.7367940001961,0.0,21.295448464735532,0,33.0
2.52,4384.51,38.48981984303833,50.96464599236859,0.0,10.545534164593079,0,40.0
1.22,247659.65,33.949850126978696,19.693296828934386,0.027279373123558884,46.329573670963356,1,31.0
1.17,255921.9,15.549017102483218,32.88117976617085,17.605011528907845,33.96479160243809,1,37.0
1.87,2804.46,73.74931359334774,2.8354834798856103,0.0,23.41520292676665,0,31.0
1.89,26249.13,0.23151243488831819,89.75969870239508,0.0,10.008788862716592,0,8.0
0.98,18116.76,0.656077576785253,67.14942406920443,0.0,32.19449835401033,0,39.0
1.93,47669.22,12.513105941318106,44.54289371632261,2.2346495285637147,40.70935081379557,0,29.0
1.88,17012.28,0.07230071454267153,7.730298349192466,0.0,92.19740093626486,0,4.0
2.04,137076.37,4.992654824460263,16.097975165230885,0.9285845547266827,77.98078545558216,0,29.0
0.89,112486.22,0.5408395801725757,24.361615138280936,0.009325586725200652,75.08821969482128,0,43.0
0.98,501573.86,73.63869600381487,7.299176236975348,0.033016074641529364,19.02911168456825,1,31.0
1.31,32608301.51,34.93299390802891,34.77513364663439,1.8775659621898533,28.414306483146845,1,51.0
1.25,266892.47,31.360824829565253,18.47941607344711,2.9366358668717782,47.22312323011587,1,13.0
1.24,250231.06,17.28554001249885,45.7284399466637,0.04985791931665078,36.9361621215208,1,16.0
1.59,5276.31,2.1507455020648902,42.36900409566534,7.893205668355346,47.58704473391442,0,37.0
1.68,7895.99,1.0051937755746905,53.75754021978244,15.959240069959563,29.2780259346833,0,37.0
1.15,17956.34,0.9545931966091085,58.26755341010473,25.40712639658193,15.370726996704228,0,37.0
0.82,496972.61,46.946162686913475,18.792421980760672,0.04471675008407405,34.21669858224178,1,31.0
1.5,15807.19,0.5388687046843873,85.5012813789168,0.0,13.959849916398802,0,8.0
1.42,7090.03,1.68673475288539,15.688226989166477,0.0,82.46255657592421,0,19.0
0.96,6097779.55,38.78023943978099,20.753633509102507,1.679626479773281,38.78650057134322,1,52.0
2.17,12348.84,5.606842424065742,60.08669640225317,0.0,34.30646117368109,0,41.0
1.58,12400.93,0.0,1.3963468868867093,0.0,98.60365311311328,0,30.0
1.37,191755.51,15.223275722298672,47.50995160451973,0.0611820750287697,37.205590598152824,1,16.0
1.51,2816.92,16.290132485125596,45.04458770572114,0.0,38.66527980915326,0,19.0
1.08,5556043.02,32.624391558436855,23.421128585861815,1.7290793043571502,42.22540055134418,1,52.0
0.78,1191927.54,46.30496330339007,34.51051814777264,6.727287298018132,12.457231250819158,1,11.0
1.49,96918.39,3.0760828775632776,39.57056034463635,2.0485585862497304,55.30479819155064,0,25.0
1.18,3329108.94,45.144677362225345,21.340409785448475,0.5688741444429872,32.9460387078832,1,46.0
1.28,6792.67,0.14545090516689313,11.34737886574793,0.0,88.50717022908518,0,14.0
1.83,378220.95,26.250314796152885,27.6146866005175,3.3049174034383864,42.830081199891225,1,36.0
1.27,317932.59,0.7331208165856793,73.88883284975597,0.09564920664471672,25.282397127013617,1,17.0
1.12,2633574.94,36.99499130258279,16.671856317101803,3.589532181681528,42.74362019863388,1,22.0
0.69,1121306.38,57.395573723570536,16.825826853852384,0.2837859533092107,25.494813469267875,1,11.0
0.97,755535.79,20.072085532837562,21.949104489146702,2.055745102425922,55.92306487558981,1,36.0
1.69,3079.23,3.2150894866573783,5.200650812053662,1.0814391909665728,90.50282051032238,0,16.0
1.07,322752.02,1.3010422057157072,85.41572257239473,0.09209237482076797,13.191142847068779,1,17.0
1.11,748107.09,7.036683745371268,67.66245992936652,3.2725648944190597,22.02829143084314,1,2.0
1.52,3999.84,1.014040561622465,3.9069062762510502,0.0,95.0790531621265,0,5.0
1.26,189529.04,30.61130368201094,29.84477734915979,1.930063065797199,37.613855903032054,1,7.0
1.66,18945.72,1.3354995217917291,95.46794737808855,0.0,3.1965531001197105,0,8.0
1.18,18943.3,40.35025576325139,4.1612601817001265,0.0,55.488484055048495,0,11.0
0.92,516149.11,58.50709884978781,29.423576841971112,2.806291770996176,9.263032537244905,1,41.0
1.71,4448.88,4.321537105968243,56.45578212943483,1.3567459675244107,37.86593479707252,0,26.0
2.61,25301.81,2.8812167983239143,51.02235768903489,0.045253679479847486,46.05117183316134,0,43.0
1.1,600639.74,1.024414401884231,72.30627463976992,6.052378419050328,20.616932539295522,1,4.0
1.23,38078.07,73.63198817587131,3.560579619712869,0.0,22.80743220441582,0,22.0
1.06,39993186.04,31.27767129502744,33.29542539242018,4.404107935382685,31.022795377169704,1,51.0
0.92,584896.99,59.34816487942604,22.177823141131228,4.777605369451465,13.696406609991275,1,53.0
1.52,5424.32,8.462074508878532,0.7648885021532653,0.0,90.7730369889682,0,50.0
1.46,11266.02,5.117690186951558,42.48820790305715,0.0,52.39410190999128,0,13.0
0.96,210793.64,7.238804738131567,48.61556069718232,0.9651192512259857,43.18051531346011,1,19.0
1.07,69970.75,77.50287084245917,13.787532647570591,4.354676775652684,4.354919734317554,1,3.0
1.16,55095.62,1.9290825659099577,65.85196790597874,0.05383368042686515,32.16511584768445,1,49.0
2.02,971.81,15.316780029018018,14.704520430948437,2.151655158930244,67.8270443811033,0,16.0
1.06,319957.45,28.074045470733683,18.677074092195696,2.225908476267704,51.02297196080291,1,13.0
1.68,208558.03,1.745097036062337,38.55081484994848,0.0023111073690137945,59.55412985057444,0,15.0
0.76,348135.49,18.86889785353398,6.169528995736688,0.13420349646053037,74.82736965426881,1,48.0
1.41,7720.32,18.99973058111581,37.32837498963774,0.0,43.671894429246464,0,21.0
1.5,14328.05,76.38373679600504,9.00834377322804,0.0,14.607919430766925,0,33.0
1.1,100860.88,23.783353863261947,4.2595008094317635,0.0,71.95714532730628,0,45.0
1.56,13868.58,33.629902989347144,42.883626153506704,0.0,23.486470857146152,0,21.0
1.09,924993.61,6.021582138280934,73.03016179755014,4.569812109296626,16.378443954872292,1,2.0
1.39,6116.62,1.4270953565858269,41.40064283869196,0.0,57.172261804722226,0,39.0
1.46,612910.15,38.062043841173136,35.34142810328724,0.713153469558303,25.88337458598132,0,51.0
1.35,5402.48,37.37801898387407,10.158667871051815,0.0,52.46331314507412,0,48.0
1.14,447122.29,4.047662217868852,80.36269674678935,0.03626748288482777,15.55337355245698,1,17.0
2.25,5491.29,19.08750038697647,2.6405452999204195,0.0,78.27195431310312,0,21.0
1.64,30717.28,11.704291525812181,43.01184870535412,1.014054629837017,44.26980513899668,0,35.0
1.55,267254.47,24.843969868866928,15.146238713986712,11.36903341597991,48.64075800116646,1,13.0
1.26,565160.95,0.7304733279962107,73.97987422874847,0.01921576499579456,25.270436678259532,1,4.0
1.44,203438.23,50.311482753266176,15.148244260678043,0.12042967538598817,34.419843310669776,1,27.0
1.09,33993931.31,36.95087627686331,30.655392296255123,1.65835052986109,30.735380897020466,1,51.0
1.4,414176.6,59.66957331727577,12.133664721763617,0.04592726870615095,28.150834692254467,1,31.0
1.0,573873.0,28.599707600810632,45.89151258205212,0.8913121892822976,24.617119118690024,0,51.0
1.0,426643.42,36.125563591253794,10.059224633067117,1.805097568362826,52.01011420731627,1,13.0
0.58,14137.4,4.73050207251687,3.464922828808692,0.0,91.80457509867445,0,48.0
2.01,14572.36,0.09044519899316239,8.747931014605733,0.0,91.16162378640111,0,4.0
1.81,23809.3,41.39185108340019,13.385609824732352,2.5745822010726904,42.647956890794774,0,46.0
1.53,3179.45,0.07957351114186416,4.935130289830003,0.0,94.98529619902814,0,49.0
1.14,2918298.91,24.81979236321614,41.720278064319324,6.853358623226158,26.606570949238368,1,25.0
1.37,369284.51,7.902849756682186,55.51769284880105,0.2769192783092906,36.30253811620747,1,32.0
1.49,8397.14,14.048473646979806,0.29140874154771745,0.0,85.66011761147249,0,34.0
1.59,11340.53,18.982269788096325,25.331532124159985,0.0,55.68619808774369,0,32.0
